volatility,return,sharpe_ratio
0.09656027709159638,0.07633468485427788,0.41771509019197095
0.10557199365587594,0.07962737084106447,0.41324757949795765
0.13699252372428772,0.08558623072653652,0.3619630427886283
0.12891005934671834,0.07235806884964027,0.2820421387895811
0.13397844570221418,0.09791724585440136,0.46214333604094116
0.14877048048912012,0.08329709497559681,0.3179198912317538
0.11276493906054173,0.09409300056999831,0.5151689971544177
0.10543242093117579,0.09578966685382691,0.5670899551178515
0.12869473265912762,0.07239093851234095,0.28276944798299747
0.10740111238290297,0.06507851020559985,0.27074682524637256
0.12899732522388158,0.08681450293731442,0.3939190432756897
0.10405545206740409,0.07766090249445907,0.40037212531134225
0.12345049606613324,0.0791146349801345,0.34924634856904674
0.11719204559615434,0.08343593790584462,0.40477096943345137
0.14221137738494316,0.09282006474570101,0.3995465467709964
0.1024582872466111,0.07998377858637992,0.42928473399631933
0.12017136426275996,0.0762033133385614,0.3345498620674314
0.1353695329596943,0.09086472897303544,0.405295990711375
0.1327885498821668,0.0856089324999555,0.37359345021823964
0.09597538757335677,0.06262919364305825,0.27745856845542594
0.10511037992476402,0.06717781771053083,0.2966197794437363
0.10797943809705568,0.10155162330257186,0.6070750548234172
0.10044617403519916,0.08304573739027785,0.46836763910780416
0.12636231132233586,0.0875130355428922,0.40766139051926903
0.12754955944302224,0.08935980410349847,0.4183456558886421
0.09587989841018578,0.060213611487293955,0.25254106323418496
0.11939547057867364,0.06928574365112236,0.27878564814725765
0.10034587904536767,0.07185630225697287,0.3573271029970426
0.11035036795040642,0.0754116545577052,0.35715018707882834
0.10158025072214596,0.07826977598785011,0.4161219891401064
0.10313817135111139,0.07212120763529964,0.35022152479641
0.09669339300917705,0.07769937782882869,0.43125364134104854
0.12252391476005603,0.09517043864315211,0.4829297101633439
0.10453763936818729,0.07013129313841972,0.3264976456777203
0.12382704019724555,0.09157289990106918,0.4487945428764707
0.11169134262958781,0.07860456112694067,0.3814490910744449
0.12921999961613267,0.08647215069218075,0.39059085932607823
0.10448309963084913,0.07102770120177464,0.3352475311847711
0.09265143924597632,0.061440363131120446,0.2745814132857658
0.13822425919367623,0.11097345591556503,0.5424044690340079
0.10925913103934208,0.07037335799871756,0.3146039847812847
0.09688957707408923,0.07873052799240676,0.44102295915412776
0.10323009074342637,0.07420984403477246,0.3701425016639893
0.12924645944391633,0.08034099633547055,0.34307319926787905
0.10621814985124414,0.0872423147325268,0.48242522397810905
0.12499304084222665,0.09434270625761168,0.46676763653790276
0.09768205095438862,0.06432441849026964,0.2899654359580898
0.09426323880168862,0.08242366709654356,0.49248962465855706
0.12183611305855403,0.07975597863541045,0.35913800544819974
0.1002236147447606,0.05895742815369041,0.22906206498494464
